,Nom_du_POI,Categories_de_POI,Latitude,Longitude,Adresse_postale,Code_postal,Telephone,Mail,Site_web,Commune,Description
565,Casa Paradisu,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelRestaurant|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/FoodEstablishment|http://schema.org/LodgingBusiness|http://schema.org/Restaurant|http://schema.org/Hotel,42.633572,8.962044,15 Lotissement l'Alivu,20220,+33 4 95 39 12 55,contact@casaparadisu.fr,https://www.casaparadisu.fr/,Monticello,"Niché dans un coin de paradis, à proximité de la jolie ville de l’Île-Rousse et en même temps à l’écart du monde, à quelques mètres de la mer, se cache un nouvel hôtel de luxe 5 étoiles Casa Paradisu où réside calme et élégance dans les moindres détails."
566,Spassighj'Agriates,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#SightseeingBoat|http://schema.org/LocalBusiness,42.679154,9.300453,Port de plaisance,20217,+33 7 85 74 60 88,florentlouis@orange.fr,https://lorizonte.fr/,Saint-Florent,"Spassigh'Agriate vous propose ses taxis-bateaux pour rejoindre les magnifiques plages de Saleccia et du Lotu situées au coeur de l'Agriate. Découvrez des endroits insolites à bord de nos navettes L'Alba et l'Orizonte comme le Cap Corse.
Réservez en ligne!"
567,Bella Vita Catamaran,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#SightseeingBoat|http://schema.org/LocalBusiness,42.680335,9.300995,Port de plaisance,20217,+33 7 88 79 23 33,catamaranbellavita@gmail.com,https://www.catamaran-bellavita.com/,Saint-Florent,"Embarquement immédiat pour un voyage inoubliable en Corse !
Chers amoureux de la mer nous vous ferons découvrir les paysages et les joyaux de l'île de beauté"
568,Domaine du Reginu,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,42.580059,8.925416,Lieu-dit Cornu Grossu,20225,+33 6 60 56 92 82,info@domainedureginu.fr,https://www.domaine-du-reginu.fr/,Feliceto,"C'est au coeur de la Vallée du Reginu, dans un cadre naturel et verdoyant, que le Domaine du Reginu vous accueille pour un séjour intimiste et de qualité, avec ses 4 chambres et deux suites, ses services de standing, sa piscine."
571,Les Beaux Arts,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#BistroOrWineBar|http://schema.org/FoodEstablishment|http://schema.org/Winery,41.591073,9.279736,20 cours Napoléon,20137,,lbaportovecchio@gmail.com,,Porto-Vecchio,"Dans le cœur de ville, le bar Les Beaux Arts vous propose de venir siroter ses cocktails et déguster ses tapas en intérieur ou sur sa belle terrasse ! 
Une carte simple, à base de produits frais et faits maison. Dans la bonne humeur et en musique !"
572,L'Othello,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#BistroOrWineBar|http://schema.org/FoodEstablishment|http://schema.org/Winery,41.59,9.2794,65 rue Borgo,20137,,citizenfadda@gmail.com,,Porto-Vecchio,"Niché dans un des cinq bastions de la citadelle, l'Othello Bar vous invite sur sa terrasse panoramique. A déguster : cocktails, spiritueux et tapas dans un décor atypique avec vue sur la baie de Porto-Vecchio."
573,Promenades du Golfe,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#BistroOrWineBar|http://schema.org/FoodEstablishment|http://schema.org/Winery,41.59132,9.283183,Port de Plaisance Quai Nord n° 2,20137,+33 6 15 07 34 68,promenadesdugolfe.ulysse@gmail.com,https://www.promenadesdugolfe.com/,Porto-Vecchio,"Cocktail dinatoire en mer à bord d'Ulysse en famille ou entre amis. 
Arrêt baignade, la nuit tombe, c’est l'heure des tapas maison ou barbecue ou plateau de charcuterie corse et fromage, vin du pays et musique d'ambiance ! Retour sous un ciel étoilé…"
574,Promenades du Golfe,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#SightseeingBoat|http://schema.org/LocalBusiness,41.590132,9.283183,Port de Plaisance Quai Nord n° 2,20137,+33 6 15 07 34 68,promenadesdugolfe.ulysse@gmail.com,https://www.promenadesdugolfe.com/,Porto-Vecchio,"Promenades au rythme d'antan à bord d'Ulysse classé au patrimoine national ! Sorties en mer en dehors des circuits touristiques, repas à bord, barbecue, paddle, snorkeling, pêche à la palangrotte. Le soir apéritif dinatoire et retour sous les étoiles."
575,Le Bar à Vin,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#BistroOrWineBar|http://schema.org/FoodEstablishment|http://schema.org/Winery,41.590307,9.277988,3 rue Général de Gaulle,20137,+33 6 12 31 56 66,,,Porto-Vecchio,"Dans une ambiance authentique, conviviale et musicale, dégustez un verre de vin ou un cocktail, accompagné d’une planche de charcuterie, un plateau de fromage ou des tapas maison. Rendez-vous pour un bon moment au Bar à Vin, chez Jean-Chri !"
576,Bar Le Vinyle,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#BistroOrWineBar|http://schema.org/FoodEstablishment|http://schema.org/Winery,41.590537,9.280046,10 rue Borgo,20137,+33 7 85 02 97 99,barlevinyle@gmail.com,,Porto-Vecchio,"Bar à vin, tapas au cœur de la rue Borgu. 
Ce bar atypique vous fera voyager musicalement avec ses vinyles, ses playlists, ses sessions live, mais aussi avec ses vins des quatre coins de l'île et sa sélection de charcuterie et fromages."
577,Le Point de Vue,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#BistroOrWineBar|http://schema.org/FoodEstablishment|http://schema.org/Winery,41.593,9.2785,Avenue Maréchal Leclerc Hôtel Best Western Alcyon,20137,+33 4 95 70 50 50,info@hotel-alcyon.com,https://hotel-alcyon.com/,Porto-Vecchio,"Situé sur le toit terrasse de l'Hôtel Alcyon, ouvert de 17h à minuit. 
Raffiné et convivial, avec une vue panoramique époustouflante. 
Vins, cocktails, tapas maison, charcuterie et fromages provenant de producteurs locaux dans le respect des traditions ."
578,Storia di Blue,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#CollectiveAccommodation|https://www.datatourisme.fr/ontology/core#HolidayResort|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,41.561727,9.274886,Route de Bocca del'Oro,20137,+33 4 95 20 62 86,contact@storiadiblue.com,https://www.storiadiblue.com/,Porto-Vecchio,"Entre Palombaggia et Santa Giulia et à proximité du centre-ville, profitez de la situation centrale de notre résidence pour découvrir la région. À votre disposition appartements ou studios à la décoration chic et contemporaine avec terrasse aménagée."
579,Casa  e Mare,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#SightseeingBoat|http://schema.org/LocalBusiness,41.590116,9.282796,Quai Pacal Paoli,20137,+33 6 62 82 90 47,stephanie.verpillon@gmail.com,,Porto-Vecchio,"Profitez d'une sortie en mer navigation au vent dans le confort du ""Vento"", catamaran Lagoon 440."
582,Salina Bay,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#CollectiveAccommodation|https://www.datatourisme.fr/ontology/core#HolidayResort|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,41.584,9.2831,Rue des Révolutions de Corse 1729/1769,20137,+33 4 95 22 03 90,contact@residences-salinabay.com,http://www.residence-salinabay.com/,Porto-Vecchio,"À quelques pas du port de Porto-Vecchio, dans un site classé protégé, Salina Bay vous propose des appartements spacieux, modernes et raffinés avec une immense piscine et swim-up bar, dans le cadre relaxant des salines de Porto-Vecchio."
584,Casteddu di Capula,https://www.datatourisme.fr/ontology/core#ArcheologicalSite|https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest,41.718186,9.1287,Route de Cucuruzzu,20170,+33 4 95 78 47 93,,,Levie,"Le site de Capula fait partie de l'ensemble du site de Cucuruzzu. C'est en fin de promenade du site, après avoir passé Cucuruzzu, site datant de l'âge de bronze que l'on parvient, au terme de 20 de minutes dans les sous-bois, au casteddu de Capula."
585,Le site de Cucuruzzu,https://www.datatourisme.fr/ontology/core#ArcheologicalSite|https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest,41.718186,9.1287,Route de Cucuruzzu,20170,+33 4 95 78 47 93,,,Levie,"En traversant une forêt méditerranéenne au coeur d’un environnement préservé, vous découvrirez le Casteddu de Cucuruzzu, qui fait partie de la vingtaine de casteddi connus de l’île, situés essentiellement en Corse méridionale."
588,Musée de l'Alta Rocca,http://schema.org/Museum|https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#Museum|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/LocalBusiness,41.658328,9.105345,Quartier Prato,20170,+33 4 95 78 00 73,musee.levie@corsedusud.fr,https://www.isula.cors,Levie,"Archéologie, Paléo-ethnographie et Histoire se rejoignent dans ce musée, reflet de 10 000 ans d’occupation humaine. Les collections exposées illustrent l’histoire et la vie quotidienne des populations de l’Alta Rocca depuis le VIIIe millénaire..."
589,Liberata,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,42.633774,8.941514,Boulevard Charles Marie Savelli,20220,+33 4 95 62 03 62,hotel.liberata@orange.fr,https://www.hotel-ilerousse.fr/,L'Île-Rousse,"Boutique hôtel Liberata & Spa est une demeure de style Art Nouveau de bord de mer, promesse d’élégance, de luxe et de bien-être
Situé au cœur de L'Ile Rousse, l’hôtel bénéficie d’un emplacement exceptionnel où tranquillité rime avec intimité des hôtes."
590,L'Isula Marina,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,42.633871,8.940986,Boulevard Charles Marie Savelli,20220,+33 4 95 31 19 89,contact@hotel-lisulamarina.com,https://www.hotel-lisulamarina.com/,L'Île-Rousse,"L'hôtel L'Isula Marina situé sur le front de mer du golfe de l'Ile-Rousse, à quelques pas de la promenade A Marinella et de sa plage, vous offre un cadre idyllique pour votre séjour avec ses nombreux services et ses chambres au confort de qualité."
591,Maria Stella,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,42.631219,8.931721,Avenue Pierre Pasquini,20220,+33 4 95 60 18 24,info@mariastella.com,https://www.mariastella.com/,L'Île-Rousse,"L'hôtel Maria Stella *** vous accueille à L'Ile-Rousse pour votre séjour. Situé à 5mn à pied du coeur historique de la ville, sur les hauteurs, il vous promet un séjour de qualité avec un accueil convivial, le confort des chambres et de ses équipements."
592,Storia d'Estate,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#CollectiveAccommodation|https://www.datatourisme.fr/ontology/core#HolidayResort|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,42.626662,8.944365,Lieu-dit Funtana Marina,20220,+33 6 15 40 78 51,denissiamanovelli@gmail.com,,Monticello,"La résidence Storia d'Estate se situe sur les hauteurs de L'Ile-Rousse. Avec ses 1! appartements au design moderne, vous séjournerez dans une résidence de haut standing avec des services hôteliers de qualité."
593,Domaine Casale Olmia,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,42.507824,8.838009,A Casa Campagnola Lieu dit Fiuminale,20214,+33 6 83 48 91 85,contact@domaine-casale-olmia.com,https://www.domaine-casale-olmia.com/,Moncale,"Ancienne demeure de maître située à Moncale en Balagne, entièrement rénovée et transformée en 5 suites"
