,Nom_du_POI,Categories_de_POI,Latitude,Longitude,Adresse_postale,Code_postal,Telephone,Mail,Site_web,Commune,Description
7916,Musée des égouts de Paris,http://schema.org/Museum|https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#Museum|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/LocalBusiness,48.86250000000007,2.306060000000059,Esplanade Habib Bourguiba,75007,+33 1 53 68 27 84,musee-des-egouts@paris.fr,https://musee-egouts.paris.fr/,Paris,
7918,Hôtel de Beauvais,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#RemarkableBuilding,48.8554798,2.35842439999999,68 rue François Miron,75004,,greffe.caa-paris@juradm.fr,http://paris.cour-administrative-appel.fr/,Paris,
7920,Le Moulin de Longchamp,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#RemarkableBuilding,48.8592759,2.229322599999932,Hippodrome de Longchamp - 2 route des Tribunes,75016,,,https://www.parisinfo.com/musee-monument-paris/71114/Le-Moulin-de-Longchamp,Paris,
7923,Église réformée du Marais,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ReligiousSite,48.8534665,2.3663795999999597,17 rue Saint-Antoine,75004,+33 1 42 74 40 82,temple@dumarais.fr,http://temple.dumarais.fr/,Paris,
7925,Maison Auguste Comte,http://schema.org/Museum|https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#Museum|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/LocalBusiness,48.851067,2.339399899999989,10 rue Monsieur le Prince,75006,+33 1 43 26 08 56,augustecomte@orange.fr,http://www.augustecomte.org/,Paris,
7928,OFF Paris Seine,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelRestaurant|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/FoodEstablishment|http://schema.org/LodgingBusiness|http://schema.org/Restaurant|http://schema.org/Hotel,48.84274,2.367223,20-22 port d'Austerlitz,75013,+33 1 44 06 62 65,,http://offparisseine.com/fr/,Paris,
7929,OFF Paris Seine,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelRestaurant|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/FoodEstablishment|http://schema.org/LodgingBusiness|http://schema.org/Restaurant|http://schema.org/Hotel,48.84274,2.367223,20-22 port d'Austerlitz,75013,+33 1 44 06 62 65,,http://offparisseine.com/fr/,Paris,
7930,Office du Tourisme et des Congrès de Paris,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Store|https://www.datatourisme.fr/ontology/core#LocalTouristOffice|https://www.datatourisme.fr/ontology/core#TouristInformationCenter|http://schema.org/LocalBusiness|http://schema.org/TouristInformationCenter,48.857019,2.352848,29 rue de Rivoli,75004,,,https://www.parisinfo.com/,Paris 4e Arrondissement,
7931,Office du Tourisme et des Congrès de Paris,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Store|https://www.datatourisme.fr/ontology/core#LocalTouristOffice|https://www.datatourisme.fr/ontology/core#TouristInformationCenter|http://schema.org/LocalBusiness|http://schema.org/TouristInformationCenter,48.857019,2.352848,29 rue de Rivoli,75004,,,https://www.parisinfo.com/,Paris 4e Arrondissement,
7932,Brutos,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,48.8615187,2.378129100000024,5 rue du Général Renault,75011,+33 1 48 06 98 97,contact@brutosparis.com,https://www.facebook.com/BrutosParis/,Paris,
7933,Paméla Popo,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,48.8558187,2.3569833000000244,15 rue François Miron,75004,+33 1 42 74 14 65,contact@pamelapopo.fr,http://www.pamelapopo.fr/,Paris,
7934,La Grande Dame by Veuve Clicquot,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#BarOrPub|http://schema.org/FoodEstablishment,48.8565258,2.2852903000000424,Hôtel Sezz - 6 avenue Frémiet,75016,+33 1 56 75 26 26,paris@hotelsezz.com,http://paris.hotelsezz.com/,Paris,
7935,Pozzetto Paris,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#IceCreamShop|http://schema.org/FoodEstablishment|http://schema.org/IceCreamShop,48.8566972,2.356165400000009,39 rue du Roi de Sicile,75004,+33 1 42 77 08 64,info@pozzetto.biz,,Paris,
7936,Hôtel Particulier Montmartre,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.8883456,2.3354177999999592,23 avenue Junot - Pavillon D,75018,+33 1 53 41 81 40,reception@hotelparticulier.com,https://www.hotelparticulier.com/,Paris,
7937,L'Autobus,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#BarOrPub|http://schema.org/FoodEstablishment,48.862754,2.367382799999973,1 rue Oberkampf,75011,+33 1 47 00 89 83,,,Paris,
7938,Le Richer,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#BistroOrWineBar|http://schema.org/FoodEstablishment|http://schema.org/Winery,48.8740464,2.347891200000049,2 rue Richer,75009,,,http://www.lericher.com/,Paris,
7939,La Palette,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#BistroOrWineBar|http://schema.org/FoodEstablishment|http://schema.org/Winery,48.8553388,2.3368821000000253,43 rue de Seine,75006,+33 1 43 26 68 15,info@cafelapaletteparis.com,https://www.lapalette-paris.com/,Paris,
7940,Le Mary Celeste,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#BarOrPub|http://schema.org/FoodEstablishment,48.86163519999999,2.364931599999977,1 rue Commines,75003,+33 1 23 45 67 89,info@lemaryceleste.com,http://www.quixotic-projects.com/,Paris,
7941,Relais Louis XIII,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|https://www.datatourisme.fr/ontology/core#GourmetRestaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,48.8546444,2.3409017999999837,8 rue des Grands Augustins,75006,+33 1 43 26 75 96,contact@relaislouis13.com,http://www.relaislouis13.fr/,Paris,
7942,Les Petits Plats,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#BistroOrWineBar|http://schema.org/FoodEstablishment|http://schema.org/Winery,48.8286193,2.322072299999945,39 rue des Plantes,75014,+33 1 45 42 50 52,,,Paris,
7943,Le Villaret,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#BistroOrWineBar|http://schema.org/FoodEstablishment|http://schema.org/Winery,48.864293,2.372871199999963,13 rue Ternaux,75011,+33 1 43 57 89 76,,,Paris,
7944,Le Progrès,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#BarOrPub|http://schema.org/FoodEstablishment,48.861954,2.364127100000019,1 rue de Bretagne,75003,+33 1 42 72 01 44,,https://www.leprogresmarais.fr/,Paris,
7945,La Maison de la Poutine,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#FastFoodRestaurant|http://schema.org/FastFoodRestaurant|http://schema.org/FoodEstablishment,48.8646636,2.37537420000001,82 avenue Parmentier,75011,+33 1 47 00 30 39,,https://www.poutine.fr/,Paris,
7946,Pitanga,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,48.862391,2.3402148000000125,11 rue Jean-Jacques Rousseau,75001,+33 1 40 28 12 69,,https://www.pitanga-paris.com/,Paris,
7947,Les comptoirs du Médoc,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,48.8747319,2.3307675999999447,93 rue de la Victoire,75009,+33 1 45 26 61 88,,http://www.lescomptoirsdumedoc.com/,Paris,
7948,Pavillon Louvre Rivoli - Machefert Group,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.86533499999999,2.3362990000000536,20 rue Molière,75001,+33 1 42 60 31 20,louvre@machefert.com,https://www.pavillon-louvre-rivoli.com/,Paris,
7949,Man'ouché,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#FastFoodRestaurant|http://schema.org/FastFoodRestaurant|http://schema.org/FoodEstablishment,48.86168869999999,2.3513221000000613,62 rue Rambuteau,75003,+33 1 77 32 05 84,man-ouche@outlook.com,http://man-ouche.fr/,Paris,
7950,L'Impasse bar,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#BistroOrWineBar|http://schema.org/FoodEstablishment|http://schema.org/Winery,48.866272,2.379254,4 cité Griset,75011,,,http://limpassebar.com/,Paris 11e Arrondissement,
7951,L'Impasse bar,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#BistroOrWineBar|http://schema.org/FoodEstablishment|http://schema.org/Winery,48.866272,2.379254,4 cité Griset,75011,,,http://limpassebar.com/,Paris 11e Arrondissement,
7952,La Dame de Canton,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#BistroOrWineBar|http://schema.org/FoodEstablishment|http://schema.org/Winery,48.836038,2.375862,Port de la gare,75013,,,http://www.damedecanton.com/,Paris,
7953,La Dame de Canton,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#BistroOrWineBar|http://schema.org/FoodEstablishment|http://schema.org/Winery,48.836038,2.375862,Port de la gare,75013,,,http://www.damedecanton.com/,Paris,
7973,Marché Alésia,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#TechnicalHeritage|https://www.datatourisme.fr/ontology/core#CoveredMarket,48.8318992,2.3444131999999627,Rue de la Glacière,75013,+33 1 48 85 93 30,,https://www.paris.fr/marches,Paris,
7974,Apostrophe Hôtel,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.8418113,2.331782299999986,3 rue de Chevreuse,75006,+33 1 56 54 31 31,info@apostrophe-hotel.com,http://www.apostrophe-hotel.com/,Paris,
7975,Yasube,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,48.8659167,2.335374399999978,9 rue Sainte-Anne,75001,+33 1 47 03 96 37,,,Paris,
7976,Pavillon Puebla,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#BarOrPub|http://schema.org/FoodEstablishment,48.877970600487,2.3788073424870366,"Avenue Darcel, Parc des Buttes Chaumont",75019,+33 1 42 39 34 20,reservation@pavillon-puebla.fr,http://www.leperchoir.tv/,Paris,
7977,Pur' - Jean-françois Rouquette,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|https://www.datatourisme.fr/ontology/core#GourmetRestaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,48.8688162,2.330733199999941,Park Hyatt Paris Vendôme - 5 rue de la Paix,75002,+33 1 58 71 10 60,reservations.restaurants@hyatt.com,https://www.paris-restaurant-pur.fr/,Paris,
7980,Ogoura,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,48.8706131,2.334878900000035,20 rue de la Michodière,75002,+33 1 47 42 77 79,,,Paris,
7981,Le Café des Chats,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#CafeOrTeahouse|http://schema.org/FoodEstablishment|http://schema.org/CafeOrCoffeeShop,48.8558501,2.371761699999979,9 rue Sedaine,75011,,contact@lecafedeschats.fr,https://lecafedeschats.fr/,Paris,
